id,synset,synonyms,def,instance_count,image_count,frequency,,,,,,
1197,wristband.n.01,wristband,band consisting of a part of a sleeve that covers the wrist,268,128,f,,,,,,
440,fire_alarm.n.02,fire_alarm|smoke_alarm,an alarm that is tripped off by fire or smoke,151,130,f,,,,,,
604,kettle.n.01,kettle|boiler,a metal pot for stewing or boiling, usually has a lid,130,100,c,,,,,
669,map.n.01,map,a diagrammatic representation of the earth's surface (or part of it),186,131,f,,,,,,
226,cauliflower.n.02,cauliflower,edible compact head of white undeveloped flowers,1035,133,f,,,,,,
309,corn.n.03,edible_corn|corn|maize,ears or kernels of corn that can be prepared and served for human food (only mark individual ears or kernels),1883,133,f,,,,,,
372,dishtowel.n.01,dishtowel|tea_towel,a towel for drying dishes,223,134,f,,,,,,
624,lamb.n.01,lamb_(animal),young sheep,618,134,f,,,,,,
953,shoulder_bag.n.01,shoulder_bag,a large handbag that can be carried by a strap looped over the shoulder,331,134,f,,,,,,
1061,tape.n.01,tape_(sticky_cloth_or_paper),a long thin piece of cloth or paper as used for binding or fastening,560,134,f,,,,,,
1105,top.n.09,cover,covering for a hole (especially a hole in the top of a container),306,136,f,,,,,,
1059,tank.n.02,tank_(storage_vessel)|storage_tank,a large (usually metallic) vessel for holding gases or liquids,304,137,f,,,,,,
1083,thermostat.n.01,thermostat,a regulator for automatically regulating temperature by starting or stopping the supply of heat,153,138,f,,,,,,
347,cupcake.n.01,cupcake,small cake baked in a muffin tin,1628,139,f,,,,,,
1136,urinal.n.01,urinal,a plumbing fixture (usually attached to the wall) used by men to urinate,381,139,f,,,,,,
81,beef.n.02,beef_(food)|boeuf_(food),meat from an adult domestic bovine,1242,140,f,,,,,,
331,crouton.n.01,crouton,a small piece of toasted or fried bread, served in soup or salads,140,10,r,,,,,
1175,wedding_cake.n.01,wedding_cake|bridecake,a rich cake with two or more tiers and covered with frosting and decorations, served at a wedding reception,140,91,c,,,,,
442,fire_extinguisher.n.01,fire_extinguisher|extinguisher,a manually operated device for extinguishing small fires,165,141,f,,,,,,
924,scoreboard.n.01,scoreboard,a large board for displaying the score of a contest (and some other information),161,143,f,,,,,,
1114,trailer_truck.n.01,trailer_truck|tractor_trailer|trucking_rig|articulated_lorry|semi_truck,a truck consisting of a tractor and trailer together,297,143,f,,,,,,
156,broom.n.01,broom,bundle of straws or twigs attached to a long handle, used for cleaning,144,92,c,,,,,
986,soup.n.01,soup,liquid food especially of meat or fish or vegetable stock often containing pieces of solid food,193,146,f,,,,,,
4,alarm_clock.n.01,alarm_clock,a clock that wakes a sleeper at some preset time,158,149,f,,,,,,
1033,suit.n.01,suit_(clothing),a set of garments (usually including a jacket and trousers or skirt) for outerwear all of the same fabric and color,461,151,f,,,,,,
782,pencil.n.01,pencil,a thin cylindrical pointed writing implement made of wood and graphite,543,153,f,,,,,,
109,blackboard.n.01,blackboard|chalkboard,sheet of slate, for writing with chalk,154,104,f,,,,,
578,ice_bear.n.01,polar_bear,white bear of Arctic regions,196,154,f,,,,,,
178,cab.n.03,cab_(taxi)|taxi|taxicab,a car that takes passengers where they want to go in exchange for money,414,158,f,,,,,,
208,car.n.02,railcar_(part_of_a_train)|railway_car_(part_of_a_train)|railroad_car_(part_of_a_train),a wheeled vehicle adapted to the rails of railroad (mark each individual railcar separately),928,159,f,,,,,,
303,cookie.n.01,cookie|cooky|biscuit_(cookie),any of various small flat sweet cakes (`biscuit' is the British term),1920,166,f,,,,,,
254,chopstick.n.01,chopstick,one of a pair of slender sticks used as oriental tableware to eat food with,557,168,f,,,,,,
904,salad.n.01,salad,food mixtures either arranged on a plate or tossed and served with a moist dressing, usually consisting of or including greens,171,108,f,,,,,
185,calendar.n.02,calendar,"a list or register of events (appointments/social events/court cases, etc)",251,174,f,,,,,,
195,candlestick.n.01,candle_holder,a holder with sockets for candles,530,177,f,,,,,,
919,scale.n.07,scale_(measuring_instrument),a measuring instrument for weighing, shows amount of mass,178,158,f,,,,,
865,radiator.n.03,radiator,a mechanism consisting of a metal honeycomb through which hot fluids circulate,195,180,f,,,,,,
53,barrel.n.02,barrel|cask,a cylindrical container that holds liquids,707,186,f,,,,,,
806,pineapple.n.02,pineapple,large sweet fleshy tropical fruit with a tuft of stiff leaves,1636,186,f,,,,,,
1103,toothpaste.n.01,toothpaste,a dentifrice in the form of a paste,326,187,f,,,,,,
643,life_buoy.n.01,life_buoy|lifesaver|life_belt|life_ring,a ring-shaped life preserver used to prevent drowning (NOT a life-jacket or vest),524,188,f,,,,,,
724,notebook.n.01,notebook,a book with blank pages for recording notes or memoranda,290,189,f,,,,,,
415,egg.n.02,egg|eggs,oval reproductive body of a fowl (especially a hen) used as food,813,191,f,,,,,,
401,duck.n.01,duck,small web-footed broad-billed swimming bird,1090,192,f,,,,,,
201,cantaloup.n.02,cantaloup|cantaloupe,the fruit of a cantaloup vine, small to medium-sized melon with yellowish flesh,193,25,c,,,,,
565,hood.n.06,fume_hood|exhaust_hood,metal covering leading to a vent that exhausts smoke or fumes,208,193,f,,,,,,
795,pew.n.01,pew_(church_bench)|church_bench,long bench with backs, used in church by the congregation,194,14,c,,,,,
845,printer.n.03,printer|printing_machine,a machine that prints,217,194,f,,,,,,
605,key.n.01,key,metal instrument used to unlock a lock,447,195,f,,,,,,
536,hand_towel.n.01,hand_towel|face_towel,a small towel used to dry the hands or face,619,200,f,,,,,,
276,coaster.n.03,coaster,a covering (plate or mat) that protects the surface of a table,390,202,f,,,,,,
437,figurine.n.01,figurine,a small carved or molded figure,1056,202,f,,,,,,
903,sail.n.01,sail,a large piece of fabric by means of which wind is used to propel a sailing vessel,863,207,f,,,,,,
1070,teapot.n.01,teapot,pot for brewing tea, usually has a spout and handle,209,135,f,,,,,
43,balloon.n.01,balloon,large tough nonrigid bag filled with gas or heated air,1556,210,f,,,,,,
255,christmas_tree.n.05,Christmas_tree,an ornamented evergreen used as a Christmas decoration,303,210,f,,,,,,
528,ham.n.01,ham|jambon|gammon,meat cut from the thigh of a hog (usually smoked),1765,214,f,,,,,,
679,mattress.n.01,mattress,a thick pad filled with resilient material used as a bed or part of a bed,354,215,f,,,,,,
832,pop.n.02,pop_(soda)|soda_(pop)|tonic|soft_drink,a sweet drink containing carbonated water and flavoring,951,218,f,,,,,,
48,bandanna.n.01,bandanna|bandana,large and brightly colored handkerchief, often used as a neckerchief,219,138,f,,,,,
633,latch.n.02,latch,a bar that can be lowered or slid into a groove to fasten a door or gate,702,221,f,,,,,,
799,pickle.n.01,pickle,vegetables (especially cucumbers) preserved in brine or vinegar,632,221,f,,,,,,
916,sausage.n.01,sausage,highly seasoned minced meat stuffed in casings,2704,221,f,,,,,,
1020,stoplight.n.01,brake_light,a red light on the rear of a motor vehicle that signals when the brakes are applied,1334,223,f,,,,,,
1095,toaster.n.02,toaster,a kitchen appliance (usually electric) for toasting bread,240,224,f,,,,,,
701,motor_scooter.n.01,motor_scooter|scooter,a wheeled vehicle with small wheels and a low-powered engine,720,226,f,,,,,,
367,dining_table.n.01,dining_table,a table at which meals are served,312,227,f,,,,,,
644,life_jacket.n.01,life_jacket|life_vest,life preserver consisting of a sleeveless jacket of buoyant or inflatable design,689,227,f,,,,,,
771,pastry.n.02,pastry,any of various baked foods made of dough or batter,4972,228,f,,,,,,
751,pan.n.01,pan_(for_cooking)|cooking_pan,cooking utensil consisting of a wide metal vessel,643,229,f,,,,,,
86,bell.n.01,bell,a hollow device made of metal that makes a ringing sound when struck,590,231,f,,,,,,
138,bow_tie.n.01,bow-tie|bowtie,a man's tie that ties in a bow,359,234,f,,,,,,
342,cucumber.n.02,cucumber|cuke,cylindrical green fruit with thin green rind and white flesh eaten as a vegetable,1533,236,f,,,,,,
1173,weathervane.n.01,weathervane|vane_(weathervane)|wind_vane,mechanical device attached to an elevated structure, rotates freely to show the direction of the wind,237,193,f,,,,,
284,coffee_maker.n.01,coffee_maker|coffee_machine,a kitchen appliance for brewing coffee automatically,271,238,f,,,,,,
112,blender.n.01,blender|liquidizer|liquidiser,an electrically powered mixer that mix or chop or liquefy foods,316,243,f,,,,,,
104,birthday_cake.n.01,birthday_cake,decorated cake served at a birthday party,311,244,f,,,,,,
96,billboard.n.01,billboard,large outdoor signboard,1025,247,f,,,,,,
404,duffel_bag.n.01,duffel_bag|duffle_bag|duffel|duffle,a large cylindrical bag of heavy cloth (does not include suitcases),666,247,f,,,,,,
915,saucer.n.02,saucer,a small shallow dish for holding a cup at the table,555,247,f,,,,,,
814,pitcher.n.02,pitcher_(vessel_for_liquid)|ewer,an open vessel with a handle and a spout for pouring,488,248,f,,,,,,
338,crumb.n.03,crumb,small piece of e.g. bread or cake,3021,249,f,,,,,,
346,cupboard.n.01,cupboard|closet,a small room (or recess) or cabinet used for storage space,1623,249,f,,,,,,
171,buoy.n.01,buoy,a float attached by rope to the seabed to mark channels in a harbor or underwater hazards,1404,255,f,,,,,,
668,manhole.n.01,manhole,a hole (usually with a flush cover) through which a person can gain access to an underground structure,445,260,f,,,,,,
704,mound.n.01,mound_(baseball)|pitcher's_mound,(baseball) the slight elevation on which the pitcher stands,269,261,f,,,,,,
242,chickpea.n.01,chickpea|garbanzo,the seed of the chickpea plant, usually dried,265,13,c,,,,,
305,cooler.n.01,cooler_(for_food)|ice_chest,an insulated box for storing food often with ice,499,266,f,,,,,,
259,cigarette.n.01,cigarette,finely ground tobacco wrapped in paper, for smoking,269,159,f,,,,,
65,bath_mat.n.01,bath_mat,a heavy towel or mat to stand on while drying yourself after a bath,336,270,f,,,,,,
1091,tinfoil.n.01,tinfoil,foil made of tin or an alloy of tin and lead,421,270,f,,,,,,
115,blouse.n.01,blouse,a top worn by women,623,271,f,,,,,,
375,dispenser.n.01,dispenser,a container so designed that the contents can be used in prescribed amounts,610,271,f,,,,,,
685,microphone.n.01,microphone,device for converting sound waves into electrical energy,435,273,f,,,,,,
566,hook.n.05,hook,a curved or bent implement for suspending or pulling something,1157,285,f,,,,,,
706,mousepad.n.01,mousepad,a small portable pad that provides an operating surface for a computer mouse,333,293,f,,,,,,
570,hose.n.03,hose|hosepipe,a flexible pipe for conveying a liquid or gas,610,294,f,,,,,,
1100,tongs.n.01,tongs,any of various devices for taking hold of objects, usually have two hinged legs with handles above and pointed hooks below,294,172,f,,,,,
1018,stool.n.01,stool,a simple seat without a back or arms,583,297,f,,,,,,
56,base.n.03,baseball_base,a place that the runner must touch before scoring,404,303,f,,,,,,
41,ball.n.06,ball,a spherical object used as a plaything,755,305,f,,,,,,
1017,stirrup.n.01,stirrup,support consisting of metal loops into which rider's feet go,625,305,f,,,,,,
838,potato.n.01,potato,an edible tuber native to South America,4393,307,f,,,,,,
175,butter.n.01,butter,an edible emulsion of fat globules made by churning milk or cream, for cooking and table use,308,158,f,,,,,
993,spatula.n.02,spatula,a hand tool with a thin flexible blade used to mix or spread soft substances,508,308,f,,,,,,
373,dishwasher.n.01,dishwasher|dishwashing_machine,a machine for washing dishes,317,312,f,,,,,,
32,baby_buggy.n.01,baby_buggy|baby_carriage|perambulator|pram|stroller,a small vehicle with four wheels in which a baby or child is pushed around,447,314,f,,,,,,
521,guitar.n.01,guitar,a stringed instrument usually having six strings, played by strumming or plucking,315,199,f,,,,,
1093,tissue.n.02,tissue_paper,a soft thin (usually translucent) paper,587,316,f,,,,,,
83,beer_bottle.n.01,beer_bottle,a bottle that holds beer,1227,322,f,,,,,,
756,paper_plate.n.01,paper_plate,a disposable plate made of cardboard,957,328,f,,,,,,
87,bell_pepper.n.02,bell_pepper|capsicum,large bell-shaped sweet pepper in green or red or yellow or orange or black varieties,4369,333,f,,,,,,
1025,strawberry.n.01,strawberry,sweet fleshy red fruit,4386,333,f,,,,,,
659,magnet.n.01,magnet,a device that attracts iron and produces a magnetic field,5638,334,f,,,,,,
658,magazine.n.02,magazine,a paperback periodic publication,1379,338,f,,,,,,
781,pen.n.01,pen,a writing implement with a point from which ink flows,987,339,f,,,,,,
639,lemon.n.01,lemon,yellow oval fruit with juicy acidic flesh,2168,341,f,,,,,,
896,rubber_band.n.01,rubber_band|elastic_band,a narrow band of elastic rubber used to hold things (such as papers) together,574,342,f,,,,,,
459,flip-flop.n.02,flip-flop_(sandal),a backless sandal held to the foot by a thong between two toes,1103,346,f,,,,,,
553,heart.n.02,heart,a muscular organ, its contractions move the blood through the body,347,66,c,,,,,
900,saddle_blanket.n.01,saddle_blanket|saddlecloth|horse_blanket,stable gear consisting of a blanket placed under the saddle,648,347,f,,,,,,
377,dixie_cup.n.01,Dixie_cup|paper_cup,a disposable cup made of paper, for holding drinks,352,103,f,,,,,
452,flagpole.n.02,flagpole|flagstaff,a tall staff or pole on which a flag is raised,1082,353,f,,,,,,
676,mast.n.01,mast,a vertical spar for supporting sails,2985,354,f,,,,,,
910,saltshaker.n.01,saltshaker,a shaker with a perforated top for sprinkling salt,543,361,f,,,,,,
517,grill.n.02,grill|grille|grillwork|radiator_grille,a framework of metal bars used as a partition or a grate,747,363,f,,,,,,
2,air_conditioner.n.01,air_conditioner,a machine that keeps air cool and dry,1081,364,f,,,,,,
89,belt_buckle.n.01,belt_buckle,the buckle used to fasten a belt,589,367,f,,,,,,
949,shopping_bag.n.01,shopping_bag,a bag made of plastic or strong paper (often with handles), used to transport goods after shopping,377,139,f,,,,,
955,shower.n.01,shower_head,a plumbing fixture that sprays water over you,450,381,f,,,,,,
957,shower_curtain.n.01,shower_curtain,a curtain that keeps water from splashing out of the shower area,479,381,f,,,,,,
860,quilt.n.01,quilt|comforter,bedding made of two layers of cloth filled with stuffing and stitched together,513,386,f,,,,,,
966,ski_parka.n.01,ski_parka|ski_jacket,a parka to be worn while skiing,1727,401,f,,,,,,
1002,spotlight.n.02,spotlight,a lamp that produces a strong beam of light to illuminate a restricted area, used to focus attention of a stage performer,403,60,c,,,,,
709,mushroom.n.02,mushroom,a common mushroom,6257,407,f,,,,,,
630,lanyard.n.02,lanyard|laniard,"a cord worn around the neck to hold a knife or whistle, etc.",1065,418,f,,,,,,
700,motor.n.01,motor,machine that converts other forms of energy into mechanical energy and so imparts motion,985,421,f,,,,,,
591,jar.n.01,jar,a vessel (usually cylindrical) with a wide mouth and without handles,2002,423,f,,,,,,
1104,toothpick.n.01,toothpick,pick consisting of a small strip of wood or plastic, used to pick food from between the teeth,423,147,f,,,,,
95,bill.n.09,visor|vizor,a brim that projects to the front to shade the eyes,777,430,f,,,,,,
980,soccer_ball.n.01,soccer_ball,an inflated ball used in playing soccer (called `football' outside of the United States),670,432,f,,,,,,
192,can.n.01,can|tin_can,airtight sealed metal container for food or drink or paint etc.,1424,445,f,,,,,,
719,newspaper.n.01,newspaper|paper_(newspaper),"a daily or weekly publication on folded sheets containing news, articles, and advertisements",1179,448,f,,,,,,
692,minivan.n.01,minivan,a small box-shaped passenger van,1046,454,f,,,,,,
757,paper_towel.n.01,paper_towel,a disposable towel made of absorbent paper,600,468,f,,,,,,
609,kitchen_sink.n.01,kitchen_sink,a sink in a kitchen,519,489,f,,,,,,
766,parking_meter.n.01,parking_meter,a coin-operated timer located next to a parking space,1075,489,f,,,,,,
979,soap.n.01,soap,a cleansing agent made from the salts of vegetable or animal fats,895,491,f,,,,,,
137,bow.n.08,bow_(decorative_ribbons),a decorative interlacing of ribbons,1144,494,f,,,,,,
15,apron.n.01,apron,a garment of cloth that is tied about the waist and worn to protect clothing,881,500,f,,,,,,
800,pickup.n.01,pickup_truck,a light truck with an open body and low sides and a tailboard,838,502,f,,,,,,
11,antenna.n.01,antenna|aerial|transmitting_aerial,an electrical device that sends or receives radio or television signals,1018,505,f,,,,,,
1024,straw.n.04,straw_(for_drinking)|drinking_straw,a thin paper or plastic tube used to suck liquids into the mouth,1154,507,f,,,,,,
899,saddle.n.01,saddle_(on_an_animal),a seat for the rider of a horse or camel,955,521,f,,,,,,
1064,tarpaulin.n.01,tarp,waterproofed canvas,1315,522,f,,,,,,
444,fireplace.n.01,fireplace,an open recess in a wall at the base of a chimney where a fire can be built,530,525,f,,,,,,
817,place_mat.n.01,place_mat,a mat placed on a table for an individual place setting,1123,529,f,,,,,,
1188,wine_bottle.n.01,wine_bottle,a bottle for holding wine,4449,531,f,,,,,,
319,cowboy_hat.n.01,cowboy_hat|ten-gallon_hat,a hat with a wide brim and a soft crown, worn by American ranch hands,535,216,f,,,,,
409,earphone.n.01,earphone|earpiece|headphone,device for listening to audio that is held over or inserted into the ear,767,542,f,,,,,,
563,home_plate.n.01,home_plate_(baseball)|home_base_(baseball),(baseball) a rubber slab where the batter stands, it must be touched by a base runner in order to score,551,545,f,,,,,
19,armchair.n.01,armchair,chair with a support on each side for arms,1112,561,f,,,,,,
1109,towel_rack.n.01,towel_rack|towel_rail|towel_bar,a rack consisting of one or more bars on which towels can be hung,987,570,f,,,,,,
379,dog_collar.n.01,dog_collar,a collar for a dog,733,574,f,,,,,,
429,fan.n.01,fan,a device for creating a current of air by movement of a surface or surfaces,737,575,f,,,,,,
1043,sweatshirt.n.01,sweatshirt,cotton knit pullover with long sleeves worn during athletic activity,1482,588,f,,,,,,
285,coffee_table.n.01,coffee_table|cocktail_table,low table where magazines can be placed and coffee or cocktails are served,709,592,f,,,,,,
627,lamppost.n.01,lamppost,a metal post supporting an outdoor lamp (such as a streetlight),2234,595,f,,,,,,
1198,wristlet.n.01,wristlet|wrist_band,a band or bracelet worn around the wrist,1330,623,f,,,,,,
621,ladder.n.01,ladder,steps consisting of two parallel members connected by rungs,975,629,f,,,,,,
1162,water_bottle.n.01,water_bottle,a bottle for holding water,1449,630,f,,,,,,
1108,towel.n.01,towel,a rectangular piece of absorbent cloth (or paper) for drying or wiping,2212,636,f,,,,,,
169,bun.n.01,bun|roll,small rounded bread either plain or sweet,1780,642,f,,,,,,
76,bear.n.01,bear,large carnivorous or omnivorous mammals with shaggy coats and claws,1069,646,f,,,,,,
734,onion.n.01,onion,the bulb of an onion plant,9779,647,f,,,,,,
1008,statue.n.01,statue_(sculpture),a sculpture representing a human or animal,1934,655,f,,,,,,
828,polo_shirt.n.01,polo_shirt|sport_shirt,a shirt with short sleeves designed for comfort and casual wear,1695,660,f,,,,,,
253,chopping_board.n.01,chopping_board|cutting_board|chopping_block,a wooden board where meats or vegetables can be cut,840,661,f,,,,,,
880,reflector.n.01,reflector,"device that reflects light, radiation, etc.",3426,665,f,,,,,,
848,propeller.n.01,propeller|propellor,a mechanical device that rotates to push against air or water,1458,673,f,,,,,,
1011,steering_wheel.n.01,steering_wheel,a handwheel that is used for steering,901,673,f,,,,,,
299,control.n.09,control|controller,a mechanism that controls the operation of a machine,1775,679,f,,,,,,
789,pepper.n.03,pepper|peppercorn,pungent seasoning from the berry of the common pepper plant, whole or ground,697,116,f,,,,,
641,lettuce.n.02,lettuce,leafy plant commonly eaten in salad or on sandwiches,5500,705,f,,,,,,
923,scissors.n.01,scissors,a tool having two crossed pivoting blades with looped handles,1376,707,f,,,,,,
160,bucket.n.01,bucket|pail,a roughly cylindrical vessel that is open at the top,1346,709,f,,,,,,
297,condiment.n.01,condiment,a preparation (a sauce or relish or spice) to enhance flavor or enjoyment,2985,717,f,,,,,,
1142,vest.n.01,vest|waistcoat,a man's sleeveless garment worn underneath a coat,1313,729,f,,,,,,
739,oven.n.01,oven,kitchen appliance used for baking or roasting,929,731,f,,,,,,
57,baseball.n.02,baseball,a ball used in playing baseball,1013,738,f,,,,,,
277,coat.n.01,coat,an outer garment that has sleeves and covers the body from shoulder down,4145,746,f,,,,,,
921,scarf.n.01,scarf,a garment worn around the head or neck or shoulders for warmth or decoration,1310,752,f,,,,,,
548,headboard.n.01,headboard,a vertical board or panel forming the head of a bedstead,850,755,f,,,,,,
1072,telephone.n.01,telephone|phone|telephone_set,electronic device for communicating by voice over long distances (includes wired and wireless/cell phones),945,772,f,,,,,,
912,sandwich.n.01,sandwich,two (or more) slices of bread with a filling between them,2315,782,f,,,,,,
1203,zucchini.n.02,zucchini|courgette,small cucumber-shaped vegetable marrow, typically dark green,798,81,c,,,,,
1123,truck.n.01,truck,an automotive vehicle suitable for hauling,1797,800,f,,,,,,
835,poster.n.01,poster|placard,a sign posted in a public place as an advertisement,3378,808,f,,,,,,
261,cistern.n.02,cistern|water_tank,a tank that holds the water used to flush a toilet,901,811,f,,,,,,
708,mug.n.04,mug,with handle and usually cylindrical,1785,814,f,,,,,,
68,bathtub.n.01,bathtub|bathing_tub,a large open container that you fill with water and use to wash the body,868,823,f,,,,,,
735,orange.n.01,orange_(fruit),orange (FRUIT of an orange tree),13034,824,f,,,,,,
1045,swimsuit.n.01,swimsuit|swimwear|bathing_suit|swimming_costume|bathing_costume|swimming_trunks|bathing_trunks,garment worn for swimming,3141,825,f,,,,,,
183,cake.n.03,cake,"baked goods made from or based on a mixture of flour, sugar, eggs, and fat",2297,834,f,,,,,,
547,headband.n.01,headband,a band worn around or over the head,1114,854,f,,,,,,
252,choker.n.03,choker|collar|neckband,"shirt collar, animal collar, or tight-fitting necklace",1380,858,f,,,,,,
645,light_bulb.n.01,lightbulb,lightblub/source of light,7075,861,f,,,,,,
614,knee_pad.n.01,knee_pad,protective garment consisting of a pad worn by football or baseball or hockey players,1765,894,f,,,,,,
272,clock_tower.n.01,clock_tower,a tower with a large clock visible high up on an outside face,932,897,f,,,,,,
675,mask.n.04,mask|facemask,a protective covering worn over the face,1595,925,f,,,,,,
1190,wineglass.n.01,wineglass,a glass that has a stem and in which wine is served,4259,941,f,,,,,,
1117,tray.n.01,tray,an open receptacle for holding or displaying or serving articles or food,2397,943,f,,,,,,
943,sheep.n.01,sheep,woolly usually horned ruminant mammal related to the goat,13304,951,f,,,,,,
1042,sweater.n.01,sweater,a crocheted or knitted garment covering the upper part of the body,1894,962,f,,,,,,
655,loudspeaker.n.01,speaker_(stero_equipment),electronic device that produces sound often as part of a stereo system,2029,994,f,,,,,,
687,microwave.n.02,microwave_oven,kitchen appliance that cooks food by passing an electromagnetic wave through it,1105,999,f,,,,,,
387,doughnut.n.02,doughnut|donut,a small ring-shaped friedcake,11911,1008,f,,,,,,
298,cone.n.01,cone|traffic_cone,a cone-shaped object used to direct traffic,4081,1010,f,,,,,,
1074,telephone_pole.n.01,telephone_pole|telegraph_pole|telegraph_post,tall pole supporting telephone wires,3725,1015,f,,,,,,
1098,toilet_tissue.n.01,toilet_tissue|toilet_paper|bathroom_tissue,a soft thin absorbent paper for use in toilets,1683,1021,f,,,,,,
911,sandal.n.01,sandal_(type_of_shoe),a shoe consisting of a sole fastened by straps to the foot,3145,1023,f,,,,,,
330,crossbar.n.01,crossbar,a horizontal bar that goes across something,6991,1027,f,,,,,,
748,painting.n.01,painting,graphic art consisting of an artistic composition made by applying paints to a surface,2645,1036,f,,,,,,
1021,stove.n.01,stove|kitchen_stove|range_(kitchen_appliance)|kitchen_range|cooking_stove,a kitchen appliance used for cooking food,1133,1037,f,,,,,,
1019,stop_sign.n.01,stop_sign,a traffic sign to notify drivers that they must come to a complete stop,1349,1053,f,,,,,,
1060,tank_top.n.01,tank_top_(clothing),a tight-fitting sleeveless shirt with wide shoulder straps and low neck and no front opening,1799,1094,f,,,,,,
881,remote_control.n.01,remote_control,a device that can be used to control a machine or apparatus from a distance,2467,1096,f,,,,,,
361,desk.n.01,desk,a piece of furniture with a writing surface and usually drawers or other compartments,1662,1100,f,,,,,,
876,rearview_mirror.n.01,rearview_mirror,vehicle mirror (side or rearview),3650,1115,f,,,,,,
1000,spoon.n.01,spoon,a piece of cutlery with a shallow bowl-shaped container and a handle,2111,1127,f,,,,,,
194,candle.n.01,candle|candlestick,stick of wax with a wick in the middle,4288,1132,f,,,,,,
204,cap.n.02,bottle_cap|cap_(container_lid),a top (as for a bottle),5293,1135,f,,,,,,
1110,toy.n.03,toy,a device regarded as providing amusement,6756,1149,f,,,,,,
653,log.n.01,log,a segment of the trunk of a tree when stripped of branches,7363,1167,f,,,,,,
12,apple.n.01,apple,fruit with red or yellow or green skin and sweet to tart crisp whitish flesh,17451,1207,f,,,,,,
66,bath_towel.n.01,bath_towel,a large towel, to dry yourself after a bath,1210,349,f,,,,,
628,lampshade.n.01,lampshade,a protective ornamental shade used to screen a light bulb from direct view,2475,1210,f,,,,,,
1099,tomato.n.01,tomato,mildly acid red or yellow pulpy fruit eaten as a vegetable,12338,1213,f,,,,,,
217,carrot.n.01,carrot,deep orange edible root of the cultivated carrot plant,18049,1222,f,,,,,,
351,cushion.n.03,cushion,a soft bag filled with air or padding such as feathers or foam rubber,7174,1240,f,,,,,,
114,blinker.n.01,blinker|flasher,a light that flashes on and off, used as a signal or to send messages,1269,242,f,,,,,
1078,tennis_ball.n.01,tennis_ball,ball about the size of a fist used in playing tennis,2835,1302,f,,,,,,
154,broccoli.n.01,broccoli,plant with dense clusters of tight green flower buds,12166,1309,f,,,,,,
445,fireplug.n.01,fireplug|fire_hydrant|hydrant,an upright hydrant for drawing water to use in fighting a fire,1458,1323,f,,,,,,
705,mouse.n.04,mouse_(computer_equipment)|computer_mouse,a computer input device that controls an on-screen pointer (does not include trackpads / touchpads),1832,1337,f,,,,,,
189,camera.n.01,camera,equipment for taking photographs,2471,1391,f,,,,,,
29,awning.n.01,awning,a canopy made of canvas to shelter people or things from rain or sun,4270,1395,f,,,,,,
698,monitor.n.04,monitor_(computer_equipment) computer_monitor,a computer monitor,2955,1402,f,,,,,,
837,pot.n.04,flowerpot,a container in which plants are cultivated,3902,1404,f,,,,,,
132,boot.n.01,boot,footwear that covers the whole foot and lower leg,4194,1406,f,,,,,,
811,pipe.n.02,pipe|piping,a long tube made of metal or plastic that is used to carry water or oil or gas etc.,4762,1413,f,,,,,,
1071,teddy.n.01,teddy_bear,plaything consisting of a child's toy bear (usually plush and stuffed with soft materials),4886,1413,f,,,,,,
80,beef.n.01,cow,cattle/cow,8085,1420,f,,,,,,
421,electric_refrigerator.n.01,refrigerator,a refrigerator in which the coolant is pumped around by an electric motor,1702,1451,f,,,,,,
1141,vent.n.01,vent|blowhole|air_vent,a hole for the escape of gas or air,3370,1468,f,,,,,,
898,sack.n.01,plastic_bag|paper_bag,a bag made of paper or plastic for holding customer's purchases,3631,1469,f,,,,,,
50,banner.n.01,banner|streamer,long strip of cloth or paper used for decoration or advertising,5907,1470,f,,,,,,
125,bolt.n.06,bolt,a screw that screws into a nut to form a fastener,11261,1510,f,,,,,,
1115,train.n.01,train_(railroad_vehicle)|railroad_train,public or private transport provided by a line of railway cars coupled together and drawn by a locomotive,2192,1517,f,,,,,,
502,goggles.n.01,goggles,tight-fitting spectacles worn to protect the eyes,3202,1530,f,,,,,,
1055,tag.n.02,tag,a label associated with something for the purpose of identification or information,7550,1562,f,,,,,,
150,bread.n.01,bread,food made from dough of flour or meal and usually raised with yeast or baking powder and then baked,6550,1567,f,,,,,,
617,knob.n.02,knob,a round handle often found on a door,8432,1567,f,,,,,,
1052,tablecloth.n.01,tablecloth,a covering spread over a dining table,2496,1582,f,,,,,,
60,baseball_glove.n.01,baseball_glove|baseball_mitt,the handwear used by fielders in playing baseball,2536,1609,f,,,,,,
61,basket.n.01,basket|handbasket,a container that is usually woven and has handles,3984,1622,f,,,,,,
885,ring.n.08,ring,jewelry consisting of a circlet of precious metal (often set with jewels) worn on the finger,2314,1622,f,,,,,,
36,bag.n.06,suitcase|baggage|luggage,cases used to carry belongings when traveling,8537,1623,f,,,,,,
559,hinge.n.01,hinge,a joint that holds two parts together so that one can swing relative to the other,5283,1635,f,,,,,,
961,sink.n.01,sink,plumbing fixture consisting of a water basin fixed to a wall or floor and having a drainpipe,2182,1635,f,,,,,,
181,cabinet.n.01,cabinet,a piece of furniture resembling a cupboard with doors and shelves and drawers,7371,1659,f,,,,,,
146,bracelet.n.02,bracelet|bangle,jewelry worn around the wrist for decoration,3219,1668,f,,,,,,
